id,name,tip,icon,description,common,group,type,quality,block_max_count,can_destroy,can_sale,coin,min_level_limit,max_level_limit,level,can_use,impact,cool_down,life_time,value,script_id,param_0,param_1,function,can_multi
20542062,item_name_20542062,会长魂魄卷轴,jz_mission+jz_mission_huizhang,item_detail_20542062,用于卷轴任务,-1,5,3,9999,0,29910001,10000,30,999,1,1,-1,0,-1,-1,1542,55062,-1,item_function_20542062,0
20542063,item_name_20542063,暗夜男魂魄卷轴,jz_mission+jz_mission_anyenan,item_detail_20542063,用于卷轴任务,-1,5,3,9999,0,29910001,10000,20,999,1,1,-1,0,-1,-1,1542,55063,-1,item_function_20542063,0
20542064,item_name_20542064,沉鱼魂魄卷轴,jz_mission+jz_mission_chenyu,item_detail_20542064,用于卷轴任务,-1,5,3,9999,0,29910001,10000,40,999,1,1,-1,0,-1,-1,1542,55064,-1,item_function_20542064,0
20542065,item_name_20542065,桶牛魂魄卷轴,jz_mission+jz_mission_tongniu,item_detail_20542065,用于卷轴任务,-1,5,3,9999,0,29910001,10000,40,999,1,1,-1,0,-1,-1,1542,55065,-1,item_function_20542065,0
20542066,item_name_20542066,地中海魂魄卷轴,jz_mission+jz_mission_dizhonghai,item_detail_20542066,用于卷轴任务,-1,5,3,9999,0,29910001,10000,20,999,1,1,-1,0,-1,-1,1542,55066,-1,item_function_20542066,0
20542067,item_name_20542067,傻馒魂魄卷轴,jz_mission+jz_mission_shaman,item_detail_20542067,用于卷轴任务,-1,5,3,9999,0,29910001,10000,20,999,1,1,-1,0,-1,-1,1542,55067,-1,item_function_20542067,0
20542068,item_name_20542068,炮姐魂魄卷轴,jz_mission+jz_mission_paojie,item_detail_20542068,用于卷轴任务,-1,5,3,9999,0,29910001,10000,40,999,1,1,-1,0,-1,-1,1542,55068,-1,item_function_20542068,0
20542069,item_name_20542069,冬魂魄卷轴,jz_mission+jz_mission_dong,item_detail_20542069,用于卷轴任务,-1,5,3,9999,0,29910001,10000,40,999,1,1,-1,0,-1,-1,1542,55069,-1,item_function_20542069,0
20542070,item_name_20542070,劣人魂魄卷轴,jz_mission+jz_mission_leiren,item_detail_20542070,用于卷轴任务,-1,5,3,9999,0,29910001,10000,30,999,1,1,-1,0,-1,-1,1542,55070,-1,item_function_20542070,0
20542071,item_name_20542071,方砖魂魄卷轴,jz_mission+jz_mission_fangzhuan,item_detail_20542071,用于卷轴任务,-1,5,3,9999,0,29910001,10000,20,999,1,1,-1,0,-1,-1,1542,55071,-1,item_function_20542071,0
20542072,item_name_20542072,五火教主魂魄卷轴,jz_mission+jz_mission_wuhuoqiujiaozhu,item_detail_20542072,用于卷轴任务,-1,5,3,9999,0,29910001,10000,30,999,1,1,-1,0,-1,-1,1542,55072,-1,item_function_20542072,0
20542073,item_name_20542073,羞花魂魄卷轴,jz_mission+jz_mission_xiuhua,item_detail_20542073,用于卷轴任务,-1,5,3,9999,0,29910001,10000,40,999,1,1,-1,0,-1,-1,1542,55073,-1,item_function_20542073,0
20542074,item_name_20542074,法丝魂魄卷轴,jz_mission+jz_mission_fasi,item_detail_20542074,用于卷轴任务,-1,5,3,9999,0,29910001,10000,30,999,1,1,-1,0,-1,-1,1542,55074,-1,item_function_20542074,0
20542075,item_name_20542075,女德魂魄卷轴,jz_mission+jz_mission_nvde,item_detail_20542075,用于卷轴任务,-1,5,3,9999,0,29910001,10000,40,999,1,1,-1,0,-1,-1,1542,55075,-1,item_function_20542075,0
20542076,item_name_20542076,神棍德魂魄卷轴,jz_mission+jz_mission_shengunde,item_detail_20542076,用于卷轴任务,-1,5,3,9999,0,29910001,10000,30,999,1,1,-1,0,-1,-1,1542,55076,-1,item_function_20542076,0
20542077,item_name_20542077,花花魂魄卷轴,jz_mission+jz_mission_huahua,item_detail_20542077,用于卷轴任务,-1,5,3,9999,0,29910001,10000,40,999,1,1,-1,0,-1,-1,1542,55077,-1,item_function_20542077,0
20542078,item_name_20542078,娇花魂魄卷轴,jz_mission+jz_mission_jiaohua,item_detail_20542078,用于卷轴任务,-1,5,3,9999,0,29910001,10000,30,999,1,1,-1,0,-1,-1,1542,55078,-1,item_function_20542078,0
20542079,item_name_20542079,沐丝魂魄卷轴,jz_mission+jz_mission_musi,item_detail_20542079,用于卷轴任务,-1,5,3,9999,0,29910001,10000,20,999,1,1,-1,0,-1,-1,1542,55079,-1,item_function_20542079,0
20542080,item_name_20542080,闭月魂魄卷轴,jz_mission+jz_mission_biyue,item_detail_20542080,用于卷轴任务,-1,5,3,9999,0,29910001,10000,40,999,1,1,-1,0,-1,-1,1542,55080,-1,item_function_20542080,0
20542081,item_name_20542081,大小姐魂魄卷轴,jz_mission+jz_mission_daxiaojie,item_detail_20542081,用于卷轴任务,-1,5,3,9999,0,29910001,10000,20,999,1,1,-1,0,-1,-1,1542,55081,-1,item_function_20542081,0
20542082,item_name_20542082,圣光棍棍魂魄卷轴,jz_mission+jz_mission_shengguanggungun,item_detail_20542082,用于卷轴任务,-1,5,3,9999,0,29910001,10000,30,999,1,1,-1,0,-1,-1,1542,55082,-1,item_function_20542082,0
20542083,item_name_20542083,大大姐魂魄卷轴,jz_mission+jz_mission_dadajie,item_detail_20542083,用于卷轴任务,-1,5,3,9999,0,29910001,10000,40,999,1,1,-1,0,-1,-1,1542,55083,-1,item_function_20542083,0
20542084,item_name_20542084,老相好魂魄卷轴,jz_mission+jz_mission_laoxianghao,item_detail_20542084,用于卷轴任务,-1,5,3,9999,0,29910001,10000,40,999,1,1,-1,0,-1,-1,1542,55084,-1,item_function_20542084,0
20542085,item_name_20542085,女贼魂魄卷轴,jz_mission+jz_mission_nvzei,item_detail_20542085,用于卷轴任务,-1,5,3,9999,0,29910001,10000,40,999,1,1,-1,0,-1,-1,1542,55085,-1,item_function_20542085,0
20542086,item_name_20542086,呆贼魂魄卷轴,jz_mission+jz_mission_daizei,item_detail_20542086,用于卷轴任务,-1,5,3,9999,0,29910001,10000,20,999,1,1,-1,0,-1,-1,1542,55086,-1,item_function_20542086,0
20542087,item_name_20542087,落雁魂魄卷轴,jz_mission+jz_mission_luoyan,item_detail_20542087,用于卷轴任务,-1,5,3,9999,0,29910001,10000,40,999,1,1,-1,0,-1,-1,1542,55087,-1,item_function_20542087,0
20542088,item_name_20542088,三颤魂魄卷轴,jz_mission+jz_mission_sanchan,item_detail_20542088,用于卷轴任务,-1,5,3,9999,0,29910001,10000,30,999,1,1,-1,0,-1,-1,1542,55088,-1,item_function_20542088,0
20542089,item_name_20542089,（零星的）星魂卷轴,jz_mission+jz_mission_xh_01,item_detail_20542089,用于卷轴任务,-1,5,3,9999,0,29910001,10000,30,999,1,1,-1,0,-1,-1,1542,55089,-1,item_function_20542089,0
20542090,item_name_20542090,（浩瀚的）星魂卷轴,jz_mission+jz_mission_xh_02,item_detail_20542090,用于卷轴任务,-1,5,3,9999,0,29910001,10000,40,999,1,1,-1,0,-1,-1,1542,55090,-1,item_function_20542090,0
20542091,item_name_20542091,（无尽的）星魂卷轴,jz_mission+jz_mission_xh_03,item_detail_20542091,用于卷轴任务,-1,5,3,9999,0,29910001,10000,50,999,1,1,-1,0,-1,-1,1542,55091,-1,item_function_20542091,0
20542092,item_name_20542092,金币卷轴,jz_mission+jz_mission_jyt_01,item_detail_20542092,用于卷轴任务,-1,5,3,9999,0,29910001,10000,20,999,1,1,-1,0,-1,-1,1542,55092,-1,item_function_20542092,0
20542093,item_name_20542093,大额的金币卷轴,jz_mission+jz_mission_jyt_02,item_detail_20542093,用于卷轴任务,-1,5,3,9999,0,29910001,10000,30,999,1,1,-1,0,-1,-1,1542,55093,-1,item_function_20542093,0
20542094,item_name_20542094,豪气的金币卷轴,jz_mission+jz_mission_jyt_03,item_detail_20542094,用于卷轴任务,-1,5,3,9999,0,29910001,10000,40,999,1,1,-1,0,-1,-1,1542,55094,-1,item_function_20542094,0
20542095,item_name_20542095,无尽的金币卷轴,jz_mission+jz_mission_jyt_04,item_detail_20542095,用于卷轴任务,-1,5,3,9999,0,29910001,10000,50,999,1,1,-1,0,-1,-1,1542,55095,-1,item_function_20542095,0
20542096,item_name_20542096,经验药水卷轴,jz_mission+jz_mission_jyys_01,item_detail_20542096,用于卷轴任务,-1,5,3,9999,0,29910001,10000,20,999,1,1,-1,0,-1,-1,1542,55096,-1,item_function_20542096,0
20542097,item_name_20542097,大量经验药水卷轴,jz_mission+jz_mission_jyys_02,item_detail_20542097,用于卷轴任务,-1,5,3,9999,0,29910001,10000,30,999,1,1,-1,0,-1,-1,1542,55097,-1,item_function_20542097,0
20542098,item_name_20542098,海量经验药水卷轴,jz_mission+jz_mission_jyys_03,item_detail_20542098,用于卷轴任务,-1,5,3,9999,0,29910001,10000,40,999,1,1,-1,0,-1,-1,1542,55098,-1,item_function_20542098,0
20542099,item_name_20542099,无尽经验药水卷轴,jz_mission+jz_mission_jyys_04,item_detail_20542099,用于卷轴任务,-1,5,3,9999,0,29910001,10000,50,999,1,1,-1,0,-1,-1,1542,55099,-1,item_function_20542099,0
20542100,item_name_20542100,20级勇士装备卷轴,jz_mission+jz_mission_zbx_02,item_detail_20542100,用于卷轴任务,-1,5,3,9999,0,29910001,10000,15,999,1,1,-1,0,-1,-1,1542,55100,-1,item_function_20542100,0
20542101,item_name_20542101,30级勇士装备卷轴,jz_mission+jz_mission_zbx_03,item_detail_20542101,用于卷轴任务,-1,5,3,9999,0,29910001,10000,25,999,1,1,-1,0,-1,-1,1542,55101,-1,item_function_20542101,0
20542102,item_name_20542102,40级勇士装备卷轴,jz_mission+jz_mission_zbx_04,item_detail_20542102,用于卷轴任务,-1,5,3,9999,0,29910001,10000,35,999,1,1,-1,0,-1,-1,1542,55102,-1,item_function_20542102,0
20542103,item_name_20542103,50级勇士装备卷轴,jz_mission+jz_mission_zbx_05,item_detail_20542103,用于卷轴任务,-1,5,3,9999,0,29910001,10000,45,999,1,1,-1,0,-1,-1,1542,55103,-1,item_function_20542103,0
20542104,item_name_20542104,60级勇士装备卷轴,jz_mission+jz_mission_zbx_06,item_detail_20542104,用于卷轴任务,-1,5,3,9999,0,29910001,10000,55,999,1,1,-1,0,-1,-1,1542,55104,-1,item_function_20542104,0
20542105,item_name_20542105,20级勇士饰品卷轴,jz_mission+jz_mission_zbx_02,item_detail_20542105,用于卷轴任务,-1,5,3,9999,0,29910001,10000,15,999,1,1,-1,0,-1,-1,1542,55105,-1,item_function_20542105,0
20542106,item_name_20542106,30级勇士饰品卷轴,jz_mission+jz_mission_zbx_03,item_detail_20542106,用于卷轴任务,-1,5,3,9999,0,29910001,10000,25,999,1,1,-1,0,-1,-1,1542,55106,-1,item_function_20542106,0
20542107,item_name_20542107,40级勇士饰品卷轴,jz_mission+jz_mission_zbx_04,item_detail_20542107,用于卷轴任务,-1,5,3,9999,0,29910001,10000,35,999,1,1,-1,0,-1,-1,1542,55107,-1,item_function_20542107,0
20542108,item_name_20542108,50级勇士饰品卷轴,jz_mission+jz_mission_zbx_05,item_detail_20542108,用于卷轴任务,-1,5,3,9999,0,29910001,10000,45,999,1,1,-1,0,-1,-1,1542,55108,-1,item_function_20542108,0
20542109,item_name_20542109,60级勇士饰品卷轴,jz_mission+jz_mission_zbx_06,item_detail_20542109,用于卷轴任务,-1,5,3,9999,0,29910001,10000,55,999,1,1,-1,0,-1,-1,1542,55109,-1,item_function_20542109,0

