id,pre_id_0,pre_id_1,pre_id_2,pre_id_3,title,icon,simple_desc,accept_desc,desc,finish_type,param_0,param_1,param_2,param_3,accept_show,type,is_open,group,open_level,count_limit,adapt_level,circle,rate,can_drop,publish_npc_id,commit_npc_id,exp,exp_rate,gold,gold_rate,package_id,roll_drop,show_reward_0,show_reward_1,show_reward_2,show_reward_3,show_reward_4,fail_text,pre_text_0,pre_action_0,pre_isnpc_0,pre_text_1,pre_action_1,pre_isnpc_1,pre_text_2,pre_action_2,pre_isnpc_2,pre_text_3,pre_action_3,pre_isnpc_3,pre_text_4,pre_action_4,pre_isnpc_4,finish_text_0,finish_action_0,finish_isnpc_0,finish_text_1,finish_action_1,finish_isnpc_1,finish_text_2,finish_action_2,finish_isnpc_2,finish_text_3,finish_action_3,finish_isnpc_3,finish_text_4,finish_action_4,finish_isnpc_4,AccecptDialogType,get_text_0,get_action_0,get_isnpc_0,get_text_1,get_action_1,get_isnpc_1,get_text_2,get_action_2,get_isnpc_2,get_text_3,get_action_3,get_isnpc_3,get_text_4,get_action_4,get_isnpc_4,animaion_pos,animation_id,other_npc_group
54807,-1,-1,-1,-1,mis_title_54807,target_reward+icon_item_swxz_01,mis_sim_54807,"",mis_desc_54807,0,-1,-1,-1,-1,0,2,1,-1,-1,1,1,9,10,1,1,2523,0,1.21,0,1.21,-1,-1,29910008,29910014,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_54807_1,-1,36243,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54807_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54808,-1,-1,-1,-1,mis_title_54808,target_reward+icon_item_swxz_01,mis_sim_54808,"",mis_desc_54808,0,-1,-1,-1,-1,0,2,1,-1,-1,1,1,9,10,1,1,2501,0,1.21,0,1.21,-1,-1,29910008,29910014,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_54808_1,-1,35001,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54808_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54809,-1,-1,-1,-1,mis_title_54809,target_reward+icon_item_swxz_01,mis_sim_54809,"",mis_desc_54809,0,-1,-1,-1,-1,0,2,1,-1,-1,1,1,9,10,1,1,2502,0,1.21,0,1.21,-1,-1,29910008,29910014,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_54809_1,-1,35002,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54809_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54810,-1,-1,-1,-1,mis_title_54810,target_reward+icon_item_swxz_01,mis_sim_54810,"",mis_desc_54810,0,-1,-1,-1,-1,0,2,1,-1,-1,1,1,9,10,1,1,2503,0,1.21,0,1.21,-1,-1,29910008,29910014,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_54810_1,-1,35003,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54810_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54811,-1,-1,-1,-1,mis_title_54811,target_reward+icon_item_swxz_01,mis_sim_54811,"",mis_desc_54811,1,28911183,1,122,-1,0,2,1,-1,-1,1,1,9,10,1,1,118,0,1.21,0,1.21,-1,-1,29910008,29910014,-1,-1,-1,mis_fail_54811,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_54811_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54811_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54812,-1,-1,-1,-1,mis_title_54812,target_reward+icon_item_swxz_01,mis_sim_54812,"",mis_desc_54812,1,28911090,1,122,-1,0,2,1,-1,-1,1,1,9,10,1,1,118,0,1.21,0,1.21,-1,-1,29910008,29910014,-1,-1,-1,mis_fail_54812,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_54812_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54812_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54813,-1,-1,-1,-1,mis_title_54813,target_reward+icon_item_swxz_01,mis_sim_54813,"",mis_desc_54813,1,28911091,1,122,-1,0,2,1,-1,-1,1,1,9,10,1,1,118,0,1.21,0,1.21,-1,-1,29910008,29910014,-1,-1,-1,mis_fail_54813,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_54813_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54813_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54814,-1,-1,-1,-1,mis_title_54814,target_reward+icon_item_swxz_01,mis_sim_54814,"",mis_desc_54814,1,28911092,1,122,-1,0,2,1,-1,-1,1,1,9,10,1,1,118,0,1.21,0,1.21,-1,-1,29910008,29910014,-1,-1,-1,mis_fail_54814,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_54814_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54814_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54815,-1,-1,-1,-1,mis_title_54815,target_reward+icon_item_swxz_01,mis_sim_54815,"",mis_desc_54815,1,28911093,1,122,-1,0,2,1,-1,-1,1,1,9,10,1,1,118,0,1.21,0,1.21,-1,-1,29910008,29910014,-1,-1,-1,mis_fail_54815,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_54815_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54815_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54901,-1,-1,-1,-1,mis_title_54901,target_reward+icon_item_swxz_01,mis_sim_54901,"",mis_desc_54901,1,28911094,1,122,-1,0,2,1,-1,-1,1,1,10,10,1,1,118,0,1.27,0,1.27,-1,-1,29910008,29910014,-1,-1,-1,mis_fail_54901,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_54901_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54901_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54902,-1,-1,-1,-1,mis_title_54902,target_reward+icon_item_swxz_01,mis_sim_54902,"",mis_desc_54902,1,28911095,1,122,-1,0,2,1,-1,-1,1,1,10,10,1,1,118,0,1.27,0,1.27,-1,-1,29910008,29910014,-1,-1,-1,mis_fail_54902,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_54902_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54902_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54903,-1,-1,-1,-1,mis_title_54903,target_reward+icon_item_swxz_01,mis_sim_54903,"",mis_desc_54903,1,28911096,1,122,-1,0,2,1,-1,-1,1,1,10,10,1,1,118,0,1.27,0,1.27,-1,-1,29910008,29910014,-1,-1,-1,mis_fail_54903,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_54903_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54903_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54904,-1,-1,-1,-1,mis_title_54904,target_reward+icon_item_swxz_01,mis_sim_54904,"",mis_desc_54904,1,28911097,1,122,-1,0,2,1,-1,-1,1,1,10,10,1,1,118,0,1.27,0,1.27,-1,-1,29910008,29910014,-1,-1,-1,mis_fail_54904,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_54904_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54904_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54905,-1,-1,-1,-1,mis_title_54905,target_reward+icon_item_swxz_01,mis_sim_54905,"",mis_desc_54905,1,28911098,1,122,-1,0,2,1,-1,-1,1,1,10,10,1,1,118,0,1.27,0,1.27,-1,-1,29910008,29910014,-1,-1,-1,mis_fail_54905,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_54905_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54905_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54906,-1,-1,-1,-1,mis_title_54906,target_reward+icon_item_swxz_01,mis_sim_54906,"",mis_desc_54906,3,1003,2688,-1,-1,0,2,1,-1,-1,1,1,10,10,1,1,-1,0,1.27,0,1.27,-1,-1,29910008,29910014,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54906_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54907,-1,-1,-1,-1,mis_title_54907,target_reward+icon_item_swxz_01,mis_sim_54907,"",mis_desc_54907,3,1011,2689,-1,-1,0,2,1,-1,-1,1,1,10,10,1,1,-1,0,1.27,0,1.27,-1,-1,29910008,29910014,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54907_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54908,-1,-1,-1,-1,mis_title_54908,target_reward+icon_item_swxz_01,mis_sim_54908,"",mis_desc_54908,3,1012,2690,-1,-1,0,2,1,-1,-1,1,1,10,10,1,1,-1,0,1.27,0,1.27,-1,-1,29910008,29910014,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54908_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54909,-1,-1,-1,-1,mis_title_54909,target_reward+icon_item_swxz_01,mis_sim_54909,"",mis_desc_54909,3,1013,2691,-1,-1,0,2,1,-1,-1,1,1,10,10,1,1,-1,0,1.27,0,1.27,-1,-1,29910008,29910014,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54909_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54910,-1,-1,-1,-1,mis_title_54910,target_reward+icon_item_swxz_01,mis_sim_54910,"",mis_desc_54910,8,12601,551,-1,-1,0,2,1,-1,-1,1,1,10,10,1,1,-1,0,1.27,0,1.27,-1,-1,29910008,29910014,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54910_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54911,-1,-1,-1,-1,mis_title_54911,target_reward+icon_item_swxz_01,mis_sim_54911,"",mis_desc_54911,8,12602,552,-1,-1,0,2,1,-1,-1,1,1,10,10,1,1,-1,0,1.27,0,1.27,-1,-1,29910008,29910014,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54911_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54912,-1,-1,-1,-1,mis_title_54912,target_reward+icon_item_swxz_01,mis_sim_54912,"",mis_desc_54912,8,12603,553,-1,-1,0,2,1,-1,-1,1,1,10,10,1,1,-1,0,1.27,0,1.27,-1,-1,29910008,29910014,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54912_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54913,-1,-1,-1,-1,mis_title_54913,target_reward+icon_item_swxz_01,mis_sim_54913,"",mis_desc_54913,8,12604,554,-1,-1,0,2,1,-1,-1,1,1,10,10,1,1,-1,0,1.27,0,1.27,-1,-1,29910008,29910014,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54913_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54914,-1,-1,-1,-1,mis_title_54914,target_reward+icon_item_swxz_01,mis_sim_54914,"",mis_desc_54914,8,12605,555,-1,-1,0,2,1,-1,-1,1,1,10,10,1,1,-1,0,1.27,0,1.27,-1,-1,29910008,29910014,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54914_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
54915,-1,-1,-1,-1,mis_title_54915,target_reward+icon_item_swxz_01,mis_sim_54915,"",mis_desc_54915,8,12606,556,-1,-1,0,2,1,-1,-1,1,1,10,10,1,1,-1,0,1.27,0,1.27,-1,-1,29910008,29910014,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,1,mis_get_54915_1,-1,36107,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60001,-1,-1,-1,-1,mis_title_60001,target_reward+jinruzhandouchangjin-anniu,mis_sim_60001,"",mis_desc_60001,9,110,1002,110,-1,0,8,1,1,-1,3,1,0,-1,1,-1,-1,0,0.0,0,0.0,-1,-1,-1,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60002,60001,-1,-1,-1,mis_title_60002,target_reward+jinruzhandouchangjin-anniu,mis_sim_60002,"",mis_desc_60002,7,13001,201,110,-1,0,8,1,1,-1,3,1,1,-1,1,-1,-1,0,1.0,0,1.0,-1,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60003,60002,-1,-1,-1,mis_title_60003,target_reward+jinruzhandouchangjin-anniu,mis_sim_60003,"",mis_desc_60003,7,13002,202,110,-1,0,8,1,1,-1,3,1,2,-1,1,-1,-1,0,1.0,0,1.0,-1,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60004,60003,-1,-1,-1,mis_title_60004,target_reward+jinruzhandouchangjin-anniu,mis_sim_60004,"",mis_desc_60004,7,13003,203,110,-1,0,8,1,1,-1,3,1,3,-1,1,-1,-1,0,1.0,0,1.0,-1,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60005,60004,-1,-1,-1,mis_title_60005,target_reward+jinruzhandouchangjin-anniu,mis_sim_60005,"",mis_desc_60005,7,13004,204,110,-1,0,8,1,1,-1,3,1,4,-1,1,-1,-1,0,1.0,0,1.0,-1,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60006,60005,-1,-1,-1,mis_title_60006,target_reward+jinruzhandouchangjin-anniu,mis_sim_60006,"",mis_desc_60006,7,13005,205,110,-1,0,8,1,1,-1,3,1,5,-1,1,-1,-1,0,1.0,0,1.0,-1,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60007,60006,-1,-1,-1,mis_title_60007,target_reward+jinruzhandouchangjin-anniu,mis_sim_60007,"",mis_desc_60007,7,13006,206,110,-1,0,8,1,1,-1,3,1,6,-1,1,-1,-1,0,1.0,0,1.0,-1,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60008,60007,-1,-1,-1,mis_title_60008,target_reward+jinruzhandouchangjin-anniu,mis_sim_60008,"",mis_desc_60008,7,13007,207,110,-1,0,8,1,1,-1,3,1,7,-1,1,-1,-1,0,1.0,0,1.0,1201,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60011,-1,-1,-1,-1,mis_title_60011,target_reward+jinruzhandouchangjin-anniu,mis_sim_60011,"",mis_desc_60011,9,110,1003,110,-1,0,8,1,2,-1,3,1,0,-1,1,-1,-1,0,0.0,0,0.0,-1,-1,-1,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60012,60011,-1,-1,-1,mis_title_60012,target_reward+jinruzhandouchangjin-anniu,mis_sim_60012,"",mis_desc_60012,7,13011,211,110,-1,0,8,1,2,-1,3,1,1,-1,1,-1,-1,0,1.0,0,1.0,-1,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60013,60012,-1,-1,-1,mis_title_60013,target_reward+jinruzhandouchangjin-anniu,mis_sim_60013,"",mis_desc_60013,7,13012,212,110,-1,0,8,1,2,-1,3,1,2,-1,1,-1,-1,0,1.0,0,1.0,-1,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60014,60013,-1,-1,-1,mis_title_60014,target_reward+jinruzhandouchangjin-anniu,mis_sim_60014,"",mis_desc_60014,7,13013,213,110,-1,0,8,1,2,-1,3,1,3,-1,1,-1,-1,0,1.0,0,1.0,-1,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60015,60014,-1,-1,-1,mis_title_60015,target_reward+jinruzhandouchangjin-anniu,mis_sim_60015,"",mis_desc_60015,7,13014,214,110,-1,0,8,1,2,-1,3,1,4,-1,1,-1,-1,0,1.0,0,1.0,-1,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60016,60015,-1,-1,-1,mis_title_60016,target_reward+jinruzhandouchangjin-anniu,mis_sim_60016,"",mis_desc_60016,7,13015,215,110,-1,0,8,1,2,-1,3,1,5,-1,1,-1,-1,0,1.0,0,1.0,1201,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60021,-1,-1,-1,-1,mis_title_60021,target_reward+jinruzhandouchangjin-anniu,mis_sim_60021,"",mis_desc_60021,9,110,1004,110,-1,0,8,1,3,-1,3,1,0,-1,1,-1,-1,0,0.0,0,0.0,-1,-1,-1,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60022,60021,-1,-1,-1,mis_title_60022,target_reward+jinruzhandouchangjin-anniu,mis_sim_60022,"",mis_desc_60022,7,13021,221,110,-1,0,8,1,3,-1,3,1,1,-1,1,-1,-1,0,1.0,0,1.0,-1,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60023,60022,-1,-1,-1,mis_title_60023,target_reward+jinruzhandouchangjin-anniu,mis_sim_60023,"",mis_desc_60023,7,13022,222,110,-1,0,8,1,3,-1,3,1,2,-1,1,-1,-1,0,1.0,0,1.0,-1,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60024,60023,-1,-1,-1,mis_title_60024,target_reward+jinruzhandouchangjin-anniu,mis_sim_60024,"",mis_desc_60024,7,13023,223,110,-1,0,8,1,3,-1,3,1,3,-1,1,-1,-1,0,1.0,0,1.0,-1,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60025,60024,-1,-1,-1,mis_title_60025,target_reward+jinruzhandouchangjin-anniu,mis_sim_60025,"",mis_desc_60025,7,13024,224,110,-1,0,8,1,3,-1,3,1,4,-1,1,-1,-1,0,1.0,0,1.0,-1,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60026,60025,-1,-1,-1,mis_title_60026,target_reward+jinruzhandouchangjin-anniu,mis_sim_60026,"",mis_desc_60026,7,13025,225,110,-1,0,8,1,3,-1,3,1,5,-1,1,-1,-1,0,1.0,0,1.0,-1,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60027,60026,-1,-1,-1,mis_title_60027,target_reward+jinruzhandouchangjin-anniu,mis_sim_60027,"",mis_desc_60027,7,13026,226,110,-1,0,8,1,3,-1,3,1,6,-1,1,-1,-1,0,1.0,0,1.0,1201,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60031,-1,-1,-1,-1,mis_title_60031,target_reward+jinruzhandouchangjin-anniu,mis_sim_60031,"",mis_desc_60031,9,110,1005,110,-1,0,8,1,4,-1,3,1,0,-1,1,-1,-1,0,0.0,0,0.0,-1,-1,-1,-1,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60032,60031,-1,-1,-1,mis_title_60032,target_reward+jinruzhandouchangjin-anniu,mis_sim_60032,"",mis_desc_60032,7,13031,231,110,-1,0,8,1,4,-1,3,1,1,-1,1,-1,-1,0,1.0,0,1.0,-1,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
60033,60032,-1,-1,-1,mis_title_60033,target_reward+jinruzhandouchangjin-anniu,mis_sim_60033,"",mis_desc_60033,7,13032,232,110,-1,0,8,1,4,-1,3,1,2,-1,1,-1,-1,0,1.0,0,1.0,-1,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
