id,group,level,,,,,,,,,,,,battle_info.endurance,battle_info.physical_strength,battle_info.agile,battle_info.intelligence,battle_info.spirit,battle_info.hp,battle_info.physical_attack,battle_info.magic_attack,battle_info.physical_armor,battle_info.magic_armor,battle_info.critical,battle_info.toughness,battle_info.accurate,battle_info.dodge,battle_info.move_speed,battle_info.attack_speed,battle_info.skill
2359,39,20,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167,113,113,113,113,4798,1093,1093,206,206,180,150,150,150,-1,-1,-1
2360,39,21,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,172,117,117,117,117,4949,1127,1127,212,212,187,156,156,156,-1,-1,-1
2361,39,22,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,177,120,120,120,120,5101,1161,1161,219,219,194,162,162,162,-1,-1,-1
2362,39,23,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,184,125,125,125,125,5426,1235,1235,237,237,202,168,168,168,-1,-1,-1
2363,39,24,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,190,128,128,128,128,5585,1270,1270,244,244,209,174,174,174,-1,-1,-1
2364,39,25,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,227,153,153,153,153,7025,1594,1594,319,319,245,204,204,204,-1,-1,-1
2365,39,26,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,232,157,157,157,157,7191,1632,1632,327,327,252,210,210,210,-1,-1,-1
2366,39,27,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,238,160,160,160,160,7358,1669,1669,334,334,259,216,216,216,-1,-1,-1
2367,39,28,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,245,165,165,165,165,7737,1754,1754,356,356,266,222,222,222,-1,-1,-1
2368,39,29,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,251,169,169,169,169,7911,1794,1794,365,365,274,228,228,228,-1,-1,-1
2369,39,30,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,276,188,188,188,188,10424,2373,2373,537,537,380,317,317,317,-1,-1,-1
2370,39,31,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,282,192,192,192,192,10634,2420,2420,548,548,388,323,323,323,-1,-1,-1
2371,39,32,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,288,196,196,196,196,10843,2467,2467,558,558,396,330,330,330,-1,-1,-1
2372,39,33,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,294,200,200,200,200,11052,2514,2514,568,568,404,337,337,337,-1,-1,-1
2373,39,34,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,300,204,204,204,204,11261,2561,2561,578,578,412,344,344,344,-1,-1,-1
2374,39,35,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,387,262,262,262,262,13857,3145,3145,691,691,464,386,386,386,-1,-1,-1
2375,39,36,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,394,267,267,267,267,14096,3199,3199,702,702,472,393,393,393,-1,-1,-1
2376,39,37,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,402,272,272,272,272,14336,3253,3253,713,713,480,400,400,400,-1,-1,-1
2377,39,38,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,409,277,277,277,277,14576,3307,3307,724,724,488,407,407,407,-1,-1,-1
2378,39,39,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,417,282,282,282,282,14816,3361,3361,735,735,496,413,413,413,-1,-1,-1
2379,39,40,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,426,290,290,290,290,17222,3917,3917,915,915,619,516,516,516,-1,-1,-1
2380,39,41,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,434,295,295,295,295,17464,3971,3971,926,926,627,523,523,523,-1,-1,-1
2381,39,42,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,441,300,300,300,300,17706,4025,4025,937,937,635,530,530,530,-1,-1,-1
2382,39,43,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,449,305,305,305,305,17948,4080,4080,948,948,644,536,536,536,-1,-1,-1
2383,39,44,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,456,310,310,310,310,18190,4134,4134,959,959,652,543,543,543,-1,-1,-1
2384,39,45,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,496,338,338,338,338,20275,4618,4618,1079,1079,717,598,598,598,-1,-1,-1
2385,39,46,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,503,343,343,343,343,20519,4673,4673,1090,1090,725,605,605,605,-1,-1,-1
2386,39,47,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,511,348,348,348,348,20764,4728,4728,1101,1101,734,611,611,611,-1,-1,-1
2387,39,48,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,518,353,353,353,353,21008,4783,4783,1113,1113,742,618,618,618,-1,-1,-1
2388,39,49,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,526,358,358,358,358,21252,4838,4838,1124,1124,750,625,625,625,-1,-1,-1
2389,39,50,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,611,419,419,419,419,26352,6015,6015,1428,1428,916,764,764,764,-1,-1,-1
2390,39,51,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,620,425,425,425,425,26633,6078,6078,1440,1440,924,770,770,770,-1,-1,-1
2391,39,52,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,629,431,431,431,431,26913,6141,6141,1453,1453,932,777,777,777,-1,-1,-1
2392,39,53,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,638,437,437,437,437,27194,6205,6205,1465,1465,941,784,784,784,-1,-1,-1
2393,39,54,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,647,443,443,443,443,27475,6268,6268,1477,1477,949,791,791,791,-1,-1,-1
2394,39,55,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,690,476,476,476,476,30310,6936,6936,1644,1644,1029,857,857,857,-1,-1,-1
2395,39,56,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,699,482,482,482,482,30596,7001,7001,1657,1657,1037,864,864,864,-1,-1,-1
2396,39,57,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,708,488,488,488,488,30883,7065,7065,1669,1669,1045,871,871,871,-1,-1,-1
2397,39,58,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,717,494,494,494,494,31169,7130,7130,1682,1682,1053,878,878,878,-1,-1,-1
2398,39,59,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,726,500,500,500,500,31455,7194,7194,1694,1694,1061,884,884,884,-1,-1,-1
2399,39,60,5,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,857,591,591,591,591,39710,9083,9083,2189,2189,1325,1104,1104,1104,-1,-1,-1
2400,40,1,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,5,5,5,5,405,81,81,13,13,12,12,14,12,-1,-1,-1
2401,40,2,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,7,7,7,7,495,99,99,15,15,18,18,22,18,-1,-1,-1
2402,40,3,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,9,9,9,9,585,117,117,17,17,24,24,29,24,-1,-1,-1
2403,40,4,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,11,11,11,11,675,135,135,18,18,30,30,36,30,-1,-1,-1
2404,40,5,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,14,14,14,14,878,176,176,25,25,36,36,43,36,-1,-1,-1
2405,40,6,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,16,16,16,16,968,194,194,27,27,42,42,50,42,-1,-1,-1
2406,40,7,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27,18,18,18,18,1058,212,212,28,28,48,48,58,48,-1,-1,-1
2407,40,8,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30,20,20,20,20,1148,230,230,30,30,54,54,65,54,-1,-1,-1
2408,40,9,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33,22,22,22,22,1238,248,248,31,31,60,60,72,60,-1,-1,-1
2409,40,10,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66,44,44,44,44,2340,468,468,54,54,66,66,79,66,-1,-1,-1
2410,40,11,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,46,46,46,46,2475,495,495,58,58,72,72,86,72,-1,-1,-1
2411,40,12,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73,49,49,49,49,2610,522,522,61,61,78,78,94,78,-1,-1,-1
2412,40,13,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77,52,52,52,52,2891,578,578,72,72,84,84,101,84,-1,-1,-1
2413,40,14,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,54,54,54,54,3038,608,608,76,76,90,90,108,90,-1,-1,-1
2414,40,15,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116,77,77,77,77,4253,851,851,104,104,96,96,115,96,-1,-1,-1
2415,40,16,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,119,79,79,79,79,4410,882,882,108,108,102,102,122,102,-1,-1,-1
2416,40,17,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,123,82,82,82,82,4568,914,914,113,113,108,108,130,108,-1,-1,-1
2417,40,18,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,128,85,85,85,85,4928,986,986,127,127,114,114,137,114,-1,-1,-1
2418,40,19,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,131,87,87,87,87,5096,1019,1019,132,132,120,120,144,120,-1,-1,-1
2419,40,20,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167,113,113,113,113,7196,1457,1457,206,206,150,150,180,150,-1,-1,-1
2420,40,21,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,172,117,117,117,117,7424,1503,1503,212,212,156,156,187,156,-1,-1,-1
2421,40,22,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,177,120,120,120,120,7651,1548,1548,219,219,162,162,194,162,-1,-1,-1
2422,40,23,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,184,125,125,125,125,8139,1646,1646,237,237,168,168,202,168,-1,-1,-1
2423,40,24,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,190,128,128,128,128,8378,1694,1694,244,244,174,174,209,174,-1,-1,-1
2424,40,25,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,227,153,153,153,153,10537,2126,2126,319,319,204,204,245,204,-1,-1,-1
2425,40,26,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,232,157,157,157,157,10787,2176,2176,327,327,210,210,252,210,-1,-1,-1
2426,40,27,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,238,160,160,160,160,11037,2226,2226,334,334,216,216,259,216,-1,-1,-1
2427,40,28,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,245,165,165,165,165,11605,2339,2339,356,356,222,222,266,222,-1,-1,-1
2428,40,29,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,251,169,169,169,169,11866,2391,2391,365,365,228,228,274,228,-1,-1,-1
2429,40,30,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,276,188,188,188,188,15637,3164,3164,537,537,317,317,380,317,-1,-1,-1
2430,40,31,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,282,192,192,192,192,15950,3227,3227,548,548,323,323,388,323,-1,-1,-1
2431,40,32,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,288,196,196,196,196,16264,3290,3290,558,558,330,330,396,330,-1,-1,-1
2432,40,33,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,294,200,200,200,200,16578,3352,3352,568,568,337,337,404,337,-1,-1,-1
2433,40,34,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,300,204,204,204,204,16891,3415,3415,578,578,344,344,412,344,-1,-1,-1
2434,40,35,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,387,262,262,262,262,20785,4194,4194,691,691,386,386,464,386,-1,-1,-1
2435,40,36,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,394,267,267,267,267,21145,4266,4266,702,702,393,393,472,393,-1,-1,-1
2436,40,37,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,402,272,272,272,272,21504,4338,4338,713,713,400,400,480,400,-1,-1,-1
2437,40,38,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,409,277,277,277,277,21864,4409,4409,724,724,407,407,488,407,-1,-1,-1
2438,40,39,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,417,282,282,282,282,22223,4481,4481,735,735,413,413,496,413,-1,-1,-1
2439,40,40,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,426,290,290,290,290,25832,5222,5222,915,915,516,516,619,516,-1,-1,-1
2440,40,41,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,434,295,295,295,295,26195,5295,5295,926,926,523,523,627,523,-1,-1,-1
2441,40,42,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,441,300,300,300,300,26559,5367,5367,937,937,530,530,635,530,-1,-1,-1
2442,40,43,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,449,305,305,305,305,26922,5440,5440,948,948,536,536,644,536,-1,-1,-1
2443,40,44,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,456,310,310,310,310,27285,5513,5513,959,959,543,543,652,543,-1,-1,-1
2444,40,45,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,496,338,338,338,338,30412,6157,6157,1079,1079,598,598,717,598,-1,-1,-1
2445,40,46,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,503,343,343,343,343,30779,6231,6231,1090,1090,605,605,725,605,-1,-1,-1
2446,40,47,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,511,348,348,348,348,31145,6304,6304,1101,1101,611,611,734,611,-1,-1,-1
2447,40,48,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,518,353,353,353,353,31512,6377,6377,1113,1113,618,618,742,618,-1,-1,-1
2448,40,49,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,526,358,358,358,358,31879,6451,6451,1124,1124,625,625,750,625,-1,-1,-1
2449,40,50,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,611,419,419,419,419,39527,8020,8020,1428,1428,764,764,916,764,-1,-1,-1
2450,40,51,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,620,425,425,425,425,39949,8104,8104,1440,1440,770,770,924,770,-1,-1,-1
2451,40,52,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,629,431,431,431,431,40370,8189,8189,1453,1453,777,777,932,777,-1,-1,-1
2452,40,53,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,638,437,437,437,437,40791,8273,8273,1465,1465,784,784,941,784,-1,-1,-1
2453,40,54,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,647,443,443,443,443,41213,8357,8357,1477,1477,791,791,949,791,-1,-1,-1
2454,40,55,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,690,476,476,476,476,45465,9249,9249,1644,1644,857,857,1029,857,-1,-1,-1
2455,40,56,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,699,482,482,482,482,45895,9334,9334,1657,1657,864,864,1037,864,-1,-1,-1
2456,40,57,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,708,488,488,488,488,46324,9420,9420,1669,1669,871,871,1045,871,-1,-1,-1
2457,40,58,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,717,494,494,494,494,46753,9506,9506,1682,1682,878,878,1053,878,-1,-1,-1
2458,40,59,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,726,500,500,500,500,47183,9592,9592,1694,1694,884,884,1061,884,-1,-1,-1
2459,40,60,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,857,591,591,591,591,59565,12111,12111,2189,2189,1104,1104,1325,1104,-1,-1,-1
2460,41,1,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,5,5,5,5,405,81,81,13,13,12,12,14,12,-1,-1,-1
2461,41,2,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,7,7,7,7,495,99,99,15,15,18,18,22,18,-1,-1,-1
2462,41,3,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,9,9,9,9,585,117,117,17,17,24,24,29,24,-1,-1,-1
2463,41,4,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,11,11,11,11,675,135,135,18,18,30,30,36,30,-1,-1,-1
2464,41,5,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,14,14,14,14,878,176,176,25,25,36,36,43,36,-1,-1,-1
2465,41,6,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,16,16,16,16,968,194,194,27,27,42,42,50,42,-1,-1,-1
2466,41,7,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27,18,18,18,18,1058,212,212,28,28,48,48,58,48,-1,-1,-1
2467,41,8,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30,20,20,20,20,1148,230,230,30,30,54,54,65,54,-1,-1,-1
2468,41,9,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33,22,22,22,22,1238,248,248,31,31,60,60,72,60,-1,-1,-1
2469,41,10,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66,44,44,44,44,2340,468,468,54,54,66,66,79,66,-1,-1,-1
2470,41,11,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,46,46,46,46,2475,495,495,58,58,72,72,86,72,-1,-1,-1
2471,41,12,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73,49,49,49,49,2610,522,522,61,61,78,78,94,78,-1,-1,-1
2472,41,13,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77,52,52,52,52,2891,578,578,72,72,84,84,101,84,-1,-1,-1
2473,41,14,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,54,54,54,54,3038,608,608,76,76,90,90,108,90,-1,-1,-1
2474,41,15,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116,77,77,77,77,4253,851,851,104,104,96,96,115,96,-1,-1,-1
2475,41,16,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,119,79,79,79,79,4410,882,882,108,108,102,102,122,102,-1,-1,-1
2476,41,17,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,123,82,82,82,82,4568,914,914,113,113,108,108,130,108,-1,-1,-1
2477,41,18,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,128,85,85,85,85,4928,986,986,127,127,114,114,137,114,-1,-1,-1
2478,41,19,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,131,87,87,87,87,5096,1019,1019,132,132,120,120,144,120,-1,-1,-1
2479,41,20,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167,113,113,113,113,7196,1457,1457,206,206,150,150,180,150,-1,-1,-1
2480,41,21,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,172,117,117,117,117,7424,1503,1503,212,212,156,156,187,156,-1,-1,-1
2481,41,22,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,177,120,120,120,120,7651,1548,1548,219,219,162,162,194,162,-1,-1,-1
2482,41,23,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,184,125,125,125,125,8139,1646,1646,237,237,168,168,202,168,-1,-1,-1
2483,41,24,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,190,128,128,128,128,8378,1694,1694,244,244,174,174,209,174,-1,-1,-1
2484,41,25,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,227,153,153,153,153,10537,2126,2126,319,319,204,204,245,204,-1,-1,-1
2485,41,26,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,232,157,157,157,157,10787,2176,2176,327,327,210,210,252,210,-1,-1,-1
2486,41,27,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,238,160,160,160,160,11037,2226,2226,334,334,216,216,259,216,-1,-1,-1
2487,41,28,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,245,165,165,165,165,11605,2339,2339,356,356,222,222,266,222,-1,-1,-1
2488,41,29,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,251,169,169,169,169,11866,2391,2391,365,365,228,228,274,228,-1,-1,-1
2489,41,30,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,276,188,188,188,188,15637,3164,3164,537,537,317,317,380,317,-1,-1,-1
2490,41,31,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,282,192,192,192,192,15950,3227,3227,548,548,323,323,388,323,-1,-1,-1
2491,41,32,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,288,196,196,196,196,16264,3290,3290,558,558,330,330,396,330,-1,-1,-1
2492,41,33,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,294,200,200,200,200,16578,3352,3352,568,568,337,337,404,337,-1,-1,-1
2493,41,34,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,300,204,204,204,204,16891,3415,3415,578,578,344,344,412,344,-1,-1,-1
2494,41,35,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,387,262,262,262,262,20785,4194,4194,691,691,386,386,464,386,-1,-1,-1
2495,41,36,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,394,267,267,267,267,21145,4266,4266,702,702,393,393,472,393,-1,-1,-1
2496,41,37,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,402,272,272,272,272,21504,4338,4338,713,713,400,400,480,400,-1,-1,-1
2497,41,38,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,409,277,277,277,277,21864,4409,4409,724,724,407,407,488,407,-1,-1,-1
2498,41,39,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,417,282,282,282,282,22223,4481,4481,735,735,413,413,496,413,-1,-1,-1
2499,41,40,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,426,290,290,290,290,25832,5222,5222,915,915,516,516,619,516,-1,-1,-1
2500,41,41,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,434,295,295,295,295,26195,5295,5295,926,926,523,523,627,523,-1,-1,-1
2501,41,42,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,441,300,300,300,300,26559,5367,5367,937,937,530,530,635,530,-1,-1,-1
2502,41,43,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,449,305,305,305,305,26922,5440,5440,948,948,536,536,644,536,-1,-1,-1
2503,41,44,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,456,310,310,310,310,27285,5513,5513,959,959,543,543,652,543,-1,-1,-1
2504,41,45,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,496,338,338,338,338,30412,6157,6157,1079,1079,598,598,717,598,-1,-1,-1
2505,41,46,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,503,343,343,343,343,30779,6231,6231,1090,1090,605,605,725,605,-1,-1,-1
2506,41,47,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,511,348,348,348,348,31145,6304,6304,1101,1101,611,611,734,611,-1,-1,-1
2507,41,48,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,518,353,353,353,353,31512,6377,6377,1113,1113,618,618,742,618,-1,-1,-1
2508,41,49,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,526,358,358,358,358,31879,6451,6451,1124,1124,625,625,750,625,-1,-1,-1
2509,41,50,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,611,419,419,419,419,39527,8020,8020,1428,1428,764,764,916,764,-1,-1,-1
2510,41,51,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,620,425,425,425,425,39949,8104,8104,1440,1440,770,770,924,770,-1,-1,-1
2511,41,52,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,629,431,431,431,431,40370,8189,8189,1453,1453,777,777,932,777,-1,-1,-1
2512,41,53,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,638,437,437,437,437,40791,8273,8273,1465,1465,784,784,941,784,-1,-1,-1
2513,41,54,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,647,443,443,443,443,41213,8357,8357,1477,1477,791,791,949,791,-1,-1,-1
2514,41,55,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,690,476,476,476,476,45465,9249,9249,1644,1644,857,857,1029,857,-1,-1,-1
2515,41,56,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,699,482,482,482,482,45895,9334,9334,1657,1657,864,864,1037,864,-1,-1,-1
2516,41,57,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,708,488,488,488,488,46324,9420,9420,1669,1669,871,871,1045,871,-1,-1,-1
