id,name,note,desc,not,type,weapon_type,icon,res,color,level_limit,equip_level,gem_slot_count,race_limit,prof_limit,talent_limit,init_durable,suit_group_id,property_effect.skill,property_effect.endurance,property_effect.physical_strength,property_effect.agile,property_effect.intelligence,property_effect.spirit,property_effect.hp,property_effect.physical_attack,property_effect.magic_attack,property_effect.physical_armor,property_effect.magic_armor,property_effect.critical,property_effect.toughness,property_effect.accurate,property_effect.dodge,property_effect.move_speed,property_effect.attack_speed,strength_type,strength_value
12210089,equip_name_12210089,耐久肩铠,equip_detail_12210089,30级装备,4,-1,equip_level_30+equip_30_lieren_jianjia,59,2,33,38,1,0,2|3,0,60,-1,-1,11,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,physical_armor,4.0
12210090,equip_name_12210090,深红丝质护肩,equip_detail_12210090,30级装备,4,-1,equip_level_30+equip_30_fashi_jianjia,60,2,33,38,1,0,4|6|7,0,60,-1,-1,11,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,physical_armor,4.0
12210091,equip_name_12210091,弧铁肩甲,equip_detail_12210091,30级装备,4,-1,equip_level_30+equip_30_zhanshi_jianjia,58,2,33,38,1,0,1|8,0,60,-1,-1,11,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,physical_armor,4.0
12210092,equip_name_12210092,激斗肩铠,equip_detail_12210092,30级装备,4,-1,equip_level_30+equip_30_zhanshi_jianjia,58,2,33,38,1,0,1|8,0,60,-1,-1,11,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,physical_armor,4.0
12210093,equip_name_12210093,鹰眼肩饰,equip_detail_12210093,30级装备,4,-1,equip_level_30+equip_30_daozei_jianjia,59,2,33,38,1,0,5|9,0,60,-1,-1,11,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,physical_armor,4.0
12210094,equip_name_12210094,卫戍护肩,equip_detail_12210094,30级装备,4,-1,equip_level_30+equip_30_daozei_jianjia,59,2,33,38,1,0,5|9,0,60,-1,-1,11,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,physical_armor,4.0
12210095,equip_name_12210095,碧蓝护肩,equip_detail_12210095,30级装备,4,-1,equip_level_30+equip_30_fashi_jianjia,60,2,33,38,1,0,4|6|7,0,60,-1,-1,11,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,physical_armor,4.0
12210096,equip_name_12210096,骑士肩铠,equip_detail_12210096,30级装备,4,-1,equip_level_30+equip_30_zhanshi_jianjia,58,2,33,38,1,0,1|8,0,60,-1,-1,11,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,physical_armor,4.0
12210097,equip_name_12210097,微光衬肩,equip_detail_12210097,30级装备,4,-1,equip_level_30+equip_30_fashi_jianjia,60,2,33,38,1,0,4|6|7,0,60,-1,-1,11,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,physical_armor,4.0
12210098,equip_name_12210098,火丝衬肩,equip_detail_12210098,30级装备,4,-1,equip_level_30+equip_30_fashi_jianjia,60,2,34,39,1,0,4|6|7,0,60,-1,-1,12,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,physical_armor,4.0
12210099,equip_name_12210099,极光衬肩,equip_detail_12210099,30级装备,4,-1,equip_level_30+equip_30_fashi_jianjia,60,2,34,39,1,0,4|6|7,0,60,-1,-1,12,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,physical_armor,4.0
12210100,equip_name_12210100,狡诈肩铠,equip_detail_12210100,30级装备,4,-1,equip_level_30+equip_30_daozei_jianjia,59,2,34,39,1,0,5|9,0,60,-1,-1,12,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,physical_armor,4.0
12210101,equip_name_12210101,秘文肩甲,equip_detail_12210101,30级装备,4,-1,equip_level_30+equip_30_daozei_jianjia,59,2,34,39,1,0,5|9,0,60,-1,-1,12,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,physical_armor,4.0
12210102,equip_name_12210102,执行者肩铠,equip_detail_12210102,40级装备,4,-1,equip_level_30+equip_30_lieren_jianjia,59,2,35,40,1,0,2|3,0,65,-1,-1,12,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,physical_armor,4.0
12210103,equip_name_12210103,掠夺者肩甲,equip_detail_12210103,40级装备,4,-1,equip_level_30+equip_30_lieren_jianjia,59,2,35,40,1,0,2|3,0,65,-1,-1,12,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,physical_armor,4.0
12210104,equip_name_12210104,掠夺者肩铠,equip_detail_12210104,40级装备,4,-1,equip_level_30+equip_30_lieren_jianjia,59,2,35,40,1,0,2|3,0,65,-1,-1,12,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,physical_armor,4.0
12210105,equip_name_12210105,主将肩铠,equip_detail_12210105,40级装备,4,-1,equip_level_30+equip_30_lieren_jianjia,59,2,35,40,1,0,2|3,0,65,-1,-1,12,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,physical_armor,4.0
12210106,equip_name_12210106,丝沙肩甲,equip_detail_12210106,40级装备,4,-1,equip_level_30+equip_30_fashi_jianjia,60,2,35,40,1,0,4|6|7,0,65,-1,-1,12,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,physical_armor,4.0
12210107,equip_name_12210107,午夜肩甲,equip_detail_12210107,40级装备,4,-1,equip_level_30+equip_30_daozei_jianjia,63,2,35,40,1,0,5|9,0,65,-1,-1,12,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,physical_armor,4.0
12210108,equip_name_12210108,血染肩铠,equip_detail_12210108,40级装备,4,-1,equip_level_30+equip_30_zhanshi_jianjia,58,2,35,40,1,0,1|8,0,65,-1,-1,12,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,physical_armor,4.0
12210109,equip_name_12210109,火壳护肩,equip_detail_12210109,40级装备,4,-1,equip_level_30+equip_30_lieren_jianjia,59,2,36,41,1,0,2|3,0,65,-1,-1,12,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,physical_armor,4.0
12210110,equip_name_12210110,女巫衬肩,equip_detail_12210110,40级装备,4,-1,equip_level_30+equip_30_fashi_jianjia,60,2,36,41,1,0,4|6|7,0,65,-1,-1,12,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,physical_armor,4.0
12210111,equip_name_12210111,重型秘银护肩,equip_detail_12210111,40级装备,4,-1,equip_level_30+equip_30_zhanshi_jianjia,58,2,36,41,1,0,1|8,0,65,-1,-1,12,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,physical_armor,4.0
12210112,equip_name_12210112,狂战士肩铠,equip_detail_12210112,40级装备,4,-1,equip_level_30+equip_30_zhanshi_jianjia,58,2,36,41,1,0,1|8,0,65,-1,-1,12,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,physical_armor,4.0
12210113,equip_name_12210113,矛骑兵肩铠,equip_detail_12210113,40级装备,4,-1,equip_level_30+equip_30_zhanshi_jianjia,58,2,36,41,1,0,1|8,0,65,-1,-1,12,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,physical_armor,4.0
12210114,equip_name_12210114,典狱官衬肩,equip_detail_12210114,40级装备,4,-1,equip_level_30+equip_30_daozei_jianjia,63,2,36,41,1,0,5|9,0,65,-1,-1,12,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,physical_armor,4.0
12210115,equip_name_12210115,猎户护肩,equip_detail_12210115,40级装备,4,-1,equip_level_30+equip_30_daozei_jianjia,63,2,36,41,1,0,5|9,0,65,-1,-1,12,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,physical_armor,4.0
12210116,equip_name_12210116,鲁恩乌的肩甲,equip_detail_12210116,40级装备,4,-1,equip_level_30+equip_30_daozei_jianjia,63,2,36,41,1,0,5|9,0,65,-1,-1,12,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,physical_armor,4.0
12210117,equip_name_12210117,盐石护肩,equip_detail_12210117,40级装备,4,-1,equip_level_30+equip_30_zhanshi_jianjia,58,2,36,41,1,0,1|8,0,65,-1,-1,12,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,physical_armor,4.0
12210118,equip_name_12210118,坚定护肩,equip_detail_12210118,40级装备,4,-1,equip_level_30+equip_30_lieren_jianjia,59,2,37,42,1,0,2|3,0,65,-1,-1,13,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,physical_armor,4.0
12210119,equip_name_12210119,君主衬肩,equip_detail_12210119,40级装备,4,-1,equip_level_30+equip_30_fashi_jianjia,60,2,37,42,1,0,4|6|7,0,65,-1,-1,13,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,physical_armor,4.0
12210120,equip_name_12210120,野战板甲肩铠,equip_detail_12210120,40级装备,4,-1,equip_level_30+equip_30_zhanshi_jianjia,58,2,37,42,1,0,1|8,0,65,-1,-1,13,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,physical_armor,4.0
12210121,equip_name_12210121,游侠护肩,equip_detail_12210121,40级装备,4,-1,equip_level_30+equip_30_daozei_jianjia,63,2,37,42,1,0,5|9,0,65,-1,-1,13,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,physical_armor,4.0
12210122,equip_name_12210122,夜色护肩,equip_detail_12210122,40级装备,4,-1,equip_level_30+equip_30_daozei_jianjia,63,2,37,42,1,0,5|9,0,65,-1,-1,13,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,physical_armor,4.0
12210123,equip_name_12210123,符记肩铠,equip_detail_12210123,40级装备,4,-1,equip_level_30+equip_30_zhanshi_jianjia,58,2,37,42,1,0,1|8,0,65,-1,-1,13,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,physical_armor,4.0
12210124,equip_name_12210124,雾纹衬肩,equip_detail_12210124,40级装备,4,-1,equip_level_30+equip_30_fashi_jianjia,60,2,38,43,1,0,4|6|7,0,65,-1,-1,13,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,physical_armor,4.0
12210125,equip_name_12210125,黑雾衬肩,equip_detail_12210125,40级装备,4,-1,equip_level_30+equip_30_fashi_jianjia,60,2,38,43,1,0,4|6|7,0,65,-1,-1,13,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,physical_armor,4.0
12210126,equip_name_12210126,雕花板甲肩铠,equip_detail_12210126,40级装备,4,-1,equip_level_30+equip_30_zhanshi_jianjia,58,2,38,43,1,0,1|8,0,65,-1,-1,13,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,physical_armor,4.0
12210127,equip_name_12210127,战争使者肩甲,equip_detail_12210127,40级装备,4,-1,equip_level_30+equip_30_zhanshi_jianjia,58,2,38,43,1,0,1|8,0,65,-1,-1,13,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,physical_armor,4.0
12210128,equip_name_12210128,狼骑兵肩甲,equip_detail_12210128,40级装备,4,-1,equip_level_30+equip_30_daozei_jianjia,63,2,38,43,1,0,5|9,0,65,-1,-1,13,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,physical_armor,4.0
12210129,equip_name_12210129,破坏者衬肩,equip_detail_12210129,40级装备,4,-1,equip_level_30+equip_30_lieren_jianjia,59,2,38,43,1,0,2|3,0,65,-1,-1,13,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,physical_armor,4.0
12210130,equip_name_12210130,上尉肩胄,equip_detail_12210130,40级装备,4,-1,equip_level_30+equip_30_lieren_jianjia,59,2,38,43,1,0,2|3,0,65,-1,-1,13,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,physical_armor,4.0
12210131,equip_name_12210131,石片肩铠,equip_detail_12210131,40级装备,4,-1,equip_level_30+equip_30_lieren_jianjia,59,2,37,42,1,0,2|3,0,65,-1,-1,13,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,physical_armor,4.0
12210132,equip_name_12210132,远古肩铠,equip_detail_12210132,40级装备,4,-1,equip_level_30+equip_30_lieren_jianjia,59,2,39,44,1,0,2|3,0,65,-1,-1,13,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,physical_armor,4.0
12210133,equip_name_12210133,暴君肩铠,equip_detail_12210133,40级装备,4,-1,equip_level_30+equip_30_zhanshi_jianjia,58,2,39,44,1,0,1|8,0,65,-1,-1,13,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,physical_armor,4.0
12210134,equip_name_12210134,军旅肩铠,equip_detail_12210134,40级装备,4,-1,equip_level_30+equip_30_lieren_jianjia,59,2,39,44,1,0,2|3,0,65,-1,-1,13,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,physical_armor,4.0
12210135,equip_name_12210135,帝王皮肩甲,equip_detail_12210135,40级装备,4,-1,equip_level_30+equip_30_daozei_jianjia,63,2,39,44,1,0,5|9,0,65,-1,-1,13,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,physical_armor,4.0
12210136,equip_name_12210136,蛮皮护肩,equip_detail_12210136,40级装备,4,-1,equip_level_30+equip_30_daozei_jianjia,63,2,39,44,1,0,5|9,0,65,-1,-1,13,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,physical_armor,4.0
12210137,equip_name_12210137,银月衬肩,equip_detail_12210137,40级装备,4,-1,equip_level_30+equip_30_fashi_jianjia,60,2,39,44,1,0,4|6|7,0,65,-1,-1,13,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,physical_armor,4.0
12210138,equip_name_12210138,壮丽护肩,equip_detail_12210138,40级装备,4,-1,equip_level_30+equip_30_daozei_jianjia,63,2,39,44,1,0,5|9,0,65,-1,-1,13,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,physical_armor,4.0
12210139,equip_name_12210139,骨链肩铠,equip_detail_12210139,40级装备,4,-1,equip_level_40+equip_40_lieren_jianjia,62,2,40,45,1,0,2|3,0,70,-1,-1,14,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,physical_armor,4.0
12210140,equip_name_12210140,铬铁肩铠,equip_detail_12210140,40级装备,4,-1,equip_level_40+equip_40_zhanshi_jianjia,61,2,40,45,1,0,1|8,0,70,-1,-1,14,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,physical_armor,4.0
12210141,equip_name_12210141,晶岩肩铠,equip_detail_12210141,40级装备,4,-1,equip_level_40+equip_40_zhanshi_jianjia,61,2,43,48,1,0,1|8,0,70,-1,-1,14,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,physical_armor,4.0
12210142,equip_name_12210142,蛮兽护肩,equip_detail_12210142,40级装备,4,-1,equip_level_40+equip_40_zhanshi_jianjia,61,2,40,45,1,0,1|8,0,70,-1,-1,14,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,physical_armor,4.0
12210143,equip_name_12210143,追踪者护肩,equip_detail_12210143,40级装备,4,-1,equip_level_40+equip_40_daozei_jianjia,63,2,40,45,1,0,5|9,0,70,-1,-1,14,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,physical_armor,4.0
12210144,equip_name_12210144,逐风披肩,equip_detail_12210144,40级装备,4,-1,equip_level_40+equip_40_fashi_jianjia,64,2,40,45,1,0,4|6|7,0,70,-1,-1,14,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,physical_armor,4.0
12210145,equip_name_12210145,皇家披肩,equip_detail_12210145,40级装备,4,-1,equip_level_40+equip_40_fashi_jianjia,64,2,40,45,1,0,4|6|7,0,70,-1,-1,14,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,physical_armor,4.0
12210146,equip_name_12210146,精制秘银护肩,equip_detail_12210146,40级装备,4,-1,equip_level_40+equip_40_zhanshi_jianjia,61,2,40,45,1,0,1|8,0,70,-1,-1,14,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,physical_armor,4.0
12210147,equip_name_12210147,薄纱衬肩,equip_detail_12210147,40级装备,4,-1,equip_level_40+equip_40_fashi_jianjia,64,2,41,46,1,0,4|6|7,0,70,-1,-1,14,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,physical_armor,4.0
12210148,equip_name_12210148,黑色魔纹护肩,equip_detail_12210148,40级装备,4,-1,equip_level_40+equip_40_fashi_jianjia,64,2,41,46,1,0,4|6|7,0,70,-1,-1,14,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,physical_armor,4.0
12210149,equip_name_12210149,黑炉肩铠,equip_detail_12210149,40级装备,4,-1,equip_level_40+equip_40_lieren_jianjia,62,2,41,46,1,0,2|3,0,70,-1,-1,14,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,physical_armor,4.0
12210150,equip_name_12210150,学识护肩,equip_detail_12210150,40级装备,4,-1,equip_level_40+equip_40_daozei_jianjia,63,2,41,46,1,0,5|9,0,70,-1,-1,14,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,physical_armor,4.0
12210151,equip_name_12210151,暗纹护肩,equip_detail_12210151,40级装备,4,-1,equip_level_40+equip_40_fashi_jianjia,64,2,42,47,1,0,4|6|7,0,70,-1,-1,14,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,physical_armor,4.0
12210152,equip_name_12210152,红色魔纹护肩,equip_detail_12210152,40级装备,4,-1,equip_level_40+equip_40_fashi_jianjia,64,2,42,47,1,0,4|6|7,0,70,-1,-1,14,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,physical_armor,4.0
12210153,equip_name_12210153,秘银鳞片护肩,equip_detail_12210153,40级装备,4,-1,equip_level_40+equip_40_lieren_jianjia,62,2,42,47,1,0,2|3,0,70,-1,-1,14,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,physical_armor,4.0
12210154,equip_name_12210154,血纹护肩,equip_detail_12210154,40级装备,4,-1,equip_level_40+equip_40_fashi_jianjia,64,2,42,47,1,0,4|6|7,0,70,-1,-1,14,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,physical_armor,4.0
12210155,equip_name_12210155,哥特板甲肩胄,equip_detail_12210155,40级装备,4,-1,equip_level_40+equip_40_zhanshi_jianjia,61,2,42,47,1,0,1|8,0,70,-1,-1,14,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,physical_armor,4.0
12210156,equip_name_12210156,巨石肩铠,equip_detail_12210156,40级装备,4,-1,equip_level_40+equip_40_zhanshi_jianjia,61,2,42,47,1,0,1|8,0,70,-1,-1,14,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,physical_armor,4.0
12210157,equip_name_12210157,血铸肩甲,equip_detail_12210157,40级装备,4,-1,equip_level_40+equip_40_zhanshi_jianjia,61,2,42,47,1,0,1|8,0,70,-1,-1,14,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,physical_armor,4.0
12210158,equip_name_12210158,可汗衬肩,equip_detail_12210158,40级装备,4,-1,equip_level_40+equip_40_lieren_jianjia,62,2,42,47,1,0,2|3,0,70,-1,-1,14,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,physical_armor,4.0
12210159,equip_name_12210159,蝎虫护肩,equip_detail_12210159,40级装备,4,-1,equip_level_40+equip_40_daozei_jianjia,63,2,42,47,1,0,5|9,0,70,-1,-1,14,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,physical_armor,4.0
12210160,equip_name_12210160,勇士肩铠,equip_detail_12210160,40级装备,4,-1,equip_level_40+equip_40_lieren_jianjia,62,2,42,47,1,0,2|3,0,70,-1,-1,14,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,physical_armor,4.0
12210161,equip_name_12210161,秘术肩甲,equip_detail_12210161,40级装备,4,-1,equip_level_40+equip_40_daozei_jianjia,63,2,42,47,1,0,5|9,0,70,-1,-1,14,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,physical_armor,4.0
12210162,equip_name_12210162,寒冬衬肩,equip_detail_12210162,40级装备,4,-1,equip_level_40+equip_40_fashi_jianjia,64,2,43,48,1,0,4|6|7,0,70,-1,-1,14,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,physical_armor,4.0
12210163,equip_name_12210163,勇武肩铠,equip_detail_12210163,40级装备,4,-1,equip_level_40+equip_40_zhanshi_jianjia,61,2,43,48,1,0,1|8,0,70,-1,-1,14,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,physical_armor,4.0
12210164,equip_name_12210164,怒爪护肩,equip_detail_12210164,40级装备,4,-1,equip_level_40+equip_40_daozei_jianjia,63,2,43,48,1,0,5|9,0,70,-1,-1,14,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,physical_armor,4.0
12210165,equip_name_12210165,狮鹫锁甲肩铠,equip_detail_12210165,40级装备,4,-1,equip_level_40+equip_40_lieren_jianjia,62,2,43,48,1,0,2|3,0,70,-1,-1,14,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,physical_armor,4.0
12210166,equip_name_12210166,硬化蝎壳护肩,equip_detail_12210166,40级装备,4,-1,equip_level_40+equip_40_lieren_jianjia,62,2,43,48,1,0,2|3,0,70,-1,-1,14,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,physical_armor,4.0
12210167,equip_name_12210167,毛木衬肩,equip_detail_12210167,40级装备,4,-1,equip_level_40+equip_40_daozei_jianjia,63,2,43,48,1,0,5|9,0,70,-1,-1,14,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,physical_armor,4.0
12210168,equip_name_12210168,实验失败的飞行装置,equip_detail_12210168,40级装备,4,-1,equip_level_40+equip_40_daozei_jianjia,63,2,43,48,1,0,5|9,0,70,-1,-1,14,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,physical_armor,4.0
12210169,equip_name_12210169,翡翠肩铠,equip_detail_12210169,40级装备,4,-1,equip_level_40+equip_40_zhanshi_jianjia,61,2,43,48,1,0,1|8,0,70,-1,-1,14,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,physical_armor,4.0
12210170,equip_name_12210170,盖亚披肩,equip_detail_12210170,40级装备,4,-1,equip_level_40+equip_40_fashi_jianjia,64,2,43,48,1,0,4|6|7,0,70,-1,-1,14,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,physical_armor,4.0
12210171,equip_name_12210171,纹章肩甲,equip_detail_12210171,40级装备,4,-1,equip_level_40+equip_40_daozei_jianjia,63,2,43,48,1,0,5|9,0,70,-1,-1,14,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,physical_armor,4.0
12210172,equip_name_12210172,毒丝衬肩,equip_detail_12210172,40级装备,4,-1,equip_level_40+equip_40_fashi_jianjia,64,2,44,49,1,0,4|6|7,0,70,-1,-1,15,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,physical_armor,4.0
12210173,equip_name_12210173,敬畏肩甲,equip_detail_12210173,40级装备,4,-1,equip_level_40+equip_40_lieren_jianjia,62,2,44,49,1,0,2|3,0,70,-1,-1,15,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,physical_armor,4.0
12210174,equip_name_12210174,好战者肩铠,equip_detail_12210174,40级装备,4,-1,equip_level_40+equip_40_lieren_jianjia,62,2,44,49,1,0,2|3,0,70,-1,-1,15,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,physical_armor,4.0
12210175,equip_name_12210175,权力护肩,equip_detail_12210175,40级装备,4,-1,equip_level_40+equip_40_daozei_jianjia,63,2,44,49,1,0,5|9,0,70,-1,-1,15,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,physical_armor,4.0
12210176,equip_name_12210176,翡翠护肩,equip_detail_12210176,40级装备,4,-1,equip_level_40+equip_40_zhanshi_jianjia,61,2,44,49,1,0,1|8,0,70,-1,-1,15,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,physical_armor,4.0
12210177,equip_name_12210177,誓言衬肩,equip_detail_12210177,40级装备,4,-1,equip_level_40+equip_40_fashi_jianjia,64,2,44,49,1,0,4|6|7,0,70,-1,-1,15,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,physical_armor,4.0
12210178,equip_name_12210178,雷鳞肩铠,equip_detail_12210178,50级装备,4,-1,equip_level_50+equip_50_lieren_jianjia,66,2,45,50,1,0,2|3,0,75,-1,-1,15,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,physical_armor,4.0
12210179,equip_name_12210179,铁树肩铠,equip_detail_12210179,50级装备,4,-1,equip_level_50+equip_50_zhanshi_jianjia,65,2,45,50,1,0,1|8,0,75,-1,-1,15,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,physical_armor,4.0
12210180,equip_name_12210180,凯拉雷护肩,equip_detail_12210180,50级装备,4,-1,equip_level_50+equip_50_daozei_jianjia,67,2,45,50,1,0,5|9,0,75,-1,-1,15,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,physical_armor,4.0
12210181,equip_name_12210181,酋长护肩,equip_detail_12210181,50级装备,4,-1,equip_level_50+equip_50_daozei_jianjia,67,2,45,50,1,0,5|9,0,75,-1,-1,15,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,physical_armor,4.0
12210182,equip_name_12210182,丰饶衬肩,equip_detail_12210182,50级装备,4,-1,equip_level_50+equip_50_fashi_jianjia,68,2,45,50,1,0,4|6|7,0,75,-1,-1,15,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,physical_armor,4.0
12210183,equip_name_12210183,亡魂护肩,equip_detail_12210183,50级装备,4,-1,equip_level_50+equip_50_zhanshi_jianjia,65,2,46,51,1,0,1|8,0,75,-1,-1,15,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,physical_armor,4.0
12210184,equip_name_12210184,保卫者护肩,equip_detail_12210184,50级装备,4,-1,equip_level_50+equip_50_lieren_jianjia,66,2,46,51,1,0,2|3,0,75,-1,-1,15,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,physical_armor,4.0
12210185,equip_name_12210185,监护者衬肩,equip_detail_12210185,50级装备,4,-1,equip_level_50+equip_50_daozei_jianjia,67,2,46,51,1,0,5|9,0,75,-1,-1,15,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,physical_armor,4.0
12210186,equip_name_12210186,正直肩甲,equip_detail_12210186,50级装备,4,-1,equip_level_50+equip_50_daozei_jianjia,67,2,46,51,1,0,5|9,0,75,-1,-1,15,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,physical_armor,4.0
12210187,equip_name_12210187,阳鳞肩甲,equip_detail_12210187,50级装备,4,-1,equip_level_50+equip_50_zhanshi_jianjia,65,2,46,51,1,0,1|8,0,75,-1,-1,15,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,physical_armor,4.0
12210188,equip_name_12210188,夜纹披肩,equip_detail_12210188,50级装备,4,-1,equip_level_50+equip_50_fashi_jianjia,68,2,46,51,1,0,4|6|7,0,75,-1,-1,15,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,physical_armor,4.0
12210189,equip_name_12210189,帝王红色衬肩,equip_detail_12210189,50级装备,4,-1,equip_level_50+equip_50_fashi_jianjia,68,2,47,52,1,0,4|6|7,0,75,-1,-1,16,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,physical_armor,4.0
12210190,equip_name_12210190,贵族肩铠,equip_detail_12210190,50级装备,4,-1,equip_level_50+equip_50_lieren_jianjia,66,2,47,52,1,0,2|3,0,75,-1,-1,16,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,physical_armor,4.0
12210191,equip_name_12210191,蜘蛛肩铠,equip_detail_12210191,50级装备,4,-1,equip_level_50+equip_50_fashi_jianjia,68,2,47,52,1,0,4|6|7,0,75,-1,-1,16,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,physical_armor,4.0
12210192,equip_name_12210192,重型板层肩铠,equip_detail_12210192,50级装备,4,-1,equip_level_50+equip_50_zhanshi_jianjia,65,2,48,53,1,0,1|8,0,75,-1,-1,16,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,physical_armor,4.0
