id,name,note,description,,client_res_id,monster_class,icon,resource,scale,radius,life_time,npc_type,monster_type,rage_time,level,attack_type,display_type,adapt_group,,,,,,,,,,,,,,,exp_drop,gold_drop,battle_info.endurance,battle_info.physical_strength,battle_info.agile,battle_info.intelligence,battle_info.spirit,battle_info.hp,battle_info.physical_attack,battle_info.magic_attack,battle_info.physical_armor,battle_info.magic_armor,battle_info.critical,battle_info.toughness,battle_info.accurate,battle_info.dodge,battle_info.move_speed,battle_info.attack_speed,battle_info.skill,ai_strategy,skill_ids_0,skill_ids_1,skill_ids_2,skill_ids_3,skill_ids_4,skill_ids_5,skill_ids_6,skill_ids_7,skill_ids_8,skill_ids_9,MainWeapon,ViceWeapon,Helmet,Shoulder,Chest,Manteau,Arm,Shoe
35106,monster_name_35106,狗头人守卫,"",血坦,30186,35106,monster_head_10+monster_head_langwang,NULL,2.0,1.0,0,1,2,0,-1,1,-1,10,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,211180,211181,211182,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35107,monster_name_35107,沙虫守卫,"",敏坦,30162,35107,monster_head_20+monster_head_shachong,NULL,1.0,0.5,0,1,2,0,-1,1,-1,13,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,211000,211001,211002,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35108,monster_name_35108,石像守卫,"",法坦,30159,35108,monster_head_20+monster_head_shitouguai,NULL,1.0,1.0,0,1,2,0,-1,1,-1,12,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210970,210971,210972,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35201,monster_name_35201,天灾死尸,"",物攻,30178,35201,monster_head_10+monster_head_wangling,NULL,1.0,0.5,0,1,0,0,-1,1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,211130,211131,211132,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35202,monster_name_35202,天灾骷髅,"",法攻,30160,35202,monster_head_20+monster_head_dakulou,NULL,1.0,0.5,0,1,0,0,-1,1,-1,0,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210980,210981,210982,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35203,monster_name_35203,天灾食尸鬼,"",物攻,30001,35203,monster_head_10+monster_head_wangling,NULL,1.0,0.5,0,1,0,0,-1,1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210000,210001,210002,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35204,monster_name_35204,天灾野鬼,"",物爆,30178,35204,monster_head_20+monster_head_yegui,NULL,1.0,0.5,0,1,0,0,-1,1,-1,6,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,211130,211131,211132,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35205,monster_name_35205,天灾灵魂,"",法攻,30174,35211,monster_head_20+monster_head_annasimeili,NULL,1.5,0.5,0,1,0,0,-1,1,-1,0,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210810,210811,210812,210813,210814,-1,-1,-1,-1,-1,"","","","","","","",""
35206,monster_name_35206,天灾之魂,"",治疗,30150,35212,monster_head_20+monster_head_hunluanyuansu,NULL,1.0,0.5,0,1,0,0,-1,1,-1,0,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210910,210911,210912,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35211,monster_name_35211,石像鬼,"",防坦,30134,35263,monster_head_20+monster_head_shixianggui,NULL,1.0,0.5,0,1,2,0,-1,1,-1,11,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210740,210741,210742,210743,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35212,monster_name_35212,穴居恶魔,"",物攻,30037,35264,monster_head_10+monster_head_mayiwang,NULL,1.0,0.5,0,1,2,0,-1,1,-1,9,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210370,210371,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35221,monster_name_35221,憎恶,"",血坦,30033,35273,monster_head_10+monster_head_baoshizhe,NULL,1.0,0.5,0,1,2,0,-1,1,-1,10,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210330,210331,210332,210333,210334,210335,210336,-1,-1,-1,"","","","","","","",""
35222,monster_name_35222,女妖,"",法攻,30141,35274,monster_head_20+monster_head_annasimeili,NULL,1.0,0.5,0,1,2,0,-1,1,-1,8,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210810,210811,210812,210813,210814,-1,-1,-1,-1,-1,"","","","","","","",""
35231,monster_name_35231,死灵法师,"",法爆,30002,35271,monster_head_10+monster_head_aofashi,NULL,1.0,0.5,0,1,2,0,-1,1,-1,15,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210011,210012,210010,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35232,monster_name_35232,黑暗侍僧,"",治疗,30022,35272,monster_head_10+monster_head_aofashi2,NULL,1.0,0.5,0,1,2,0,-1,1,-1,8,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210220,210221,210222,210223,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35233,monster_name_35233,黑暗召唤师,"",法爆,30018,35281,monster_head_10+monster_head_tongkushushialugao,NULL,1.0,0.5,0,1,2,0,-1,1,-1,15,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210180,210181,210182,210183,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35241,monster_name_35241,毁灭者,"",法坦,30151,35282,monster_head_10+monster_head_tiequannanshi,NULL,1.0,1.0,0,1,2,0,-1,1,-1,12,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210920,210921,210922,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35242,monster_name_35242,死亡骑士,"",物攻,30215,35283,monster_head_10+monster_head_pisasi,NULL,1.0,0.5,0,1,2,0,-1,1,-1,9,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,211395,211396,211397,211398,211399,-1,-1,-1,-1,-1,"","","","","","","",""
35243,monster_name_35243,巫妖,"",法攻,30032,35284,monster_head_10+monster_head_hanbingwangzi,NULL,1.0,0.5,0,1,2,0,-1,1,-1,8,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210320,210321,210322,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35301,monster_name_35301,魅魔,小怪,治疗,30141,35301,monster_head_10+monster_head_xiannvlong,NULL,1.0,0.5,0,1,1,0,-1,1,-1,32,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210810,210811,210812,210813,210814,-1,-1,-1,-1,-1,"","","","","","","",""
35302,monster_name_35302,小鬼,小怪,法攻,30170,35302,monster_head_20+monster_head_xiaogui,NULL,1.0,0.5,0,1,1,0,-1,1,-1,32,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,211080,211081,211082,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35303,monster_name_35303,地狱猎犬,小怪,法坦,30031,35303,monster_head_10+monster_head_xuequan,NULL,1.0,0.5,0,1,1,0,-1,1,-1,36,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210310,-1,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35304,monster_name_35304,地狱战马,小怪,物爆,30250,35304,monster_head_10+monster_head_lang,NULL,1.0,1.0,0,1,1,0,-1,1,-1,38,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,211020,211021,211022,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35305,monster_name_35305,虚空行者,小怪,防坦,30032,35305,monster_head_10+monster_head_yongshengzhe,NULL,1.0,1.0,0,1,1,0,-1,1,-1,35,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210320,210321,210322,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35306,monster_name_35306,地狱火,小怪,物攻,30129,35306,monster_head_20+monster_head_diyuhuo,NULL,1.0,3.0,0,1,1,0,-1,1,-1,33,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210680,210681,210682,210683,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35307,monster_name_35307,恶魔卫士,头领,物攻,30195,35307,monster_head_10+monster_head_zhihuiguan,NULL,1.0,0.5,0,1,2,0,-1,1,-1,33,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,211270,211271,211272,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35308,monster_name_35308,莫尔葛,头领,物爆,30037,35308,monster_head_10+monster_head_xunmenglong,NULL,1.0,4.0,0,1,2,0,-1,1,-1,38,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210370,210371,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35309,monster_name_35309,甘尔葛,头领,治疗,30114,35309,monster_head_10+monster_head_xiannvlong,NULL,1.0,0.5,0,1,2,0,-1,1,-1,32,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210380,210381,210382,210383,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35310,monster_name_35310,艾瑞达,头领,法攻,30115,35310,monster_head_10+monster_head_aofashi,NULL,1.0,0.5,0,1,2,0,-1,1,-1,32,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210380,210381,210382,210383,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35311,monster_name_35311,愤怒卫士,头领,物攻,30138,35311,monster_head_10+monster_head_xiong,NULL,1.0,3.0,0,1,2,0,-1,1,-1,33,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,211780,211781,211782,211783,211784,-1,-1,-1,-1,-1,"","","","","","","",""
35312,monster_name_35312,深渊恶魔,头领,物攻,30139,35312,monster_head_10+monster_head_jiancibiandazhe,NULL,1.0,0.5,0,1,2,0,-1,1,-1,33,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,211380,211381,211382,211383,211384,211385,211386,211387,-1,-1,"","","","","","","",""
35313,monster_name_35313,末日守卫,头领,物攻,30219,35313,monster_head_10+monster_head_tiequannanshi,NULL,1.0,1.0,0,1,2,0,-1,1,-1,33,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,211440,211441,211442,211443,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35314,monster_name_35314,恐惧恶魔,头领,法攻,30214,35314,monster_head_10+monster_head_wangling,NULL,1.0,0.5,0,1,2,0,-1,1,-1,32,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,211395,211396,211397,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35315,monster_name_35315,末日之女,头领,法爆,30217,35315,monster_head_10+monster_head_feidiyafashi,NULL,1.0,0.5,0,1,2,0,-1,1,-1,39,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,211420,210421,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35316,monster_name_35316,萨特,大头领,物攻,30122,35316,monster_head_20+monster_head_bianxingzhe,NULL,1.0,0.5,0,1,2,0,-1,1,-1,57,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210140,210141,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35317,monster_name_35317,魔血精灵,大头领,法攻,30027,35317,monster_head_10+monster_head_aofashi2,NULL,1.0,0.5,0,1,2,0,-1,1,-1,56,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210270,210271,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35318,monster_name_35318,邪兽人,大头领,法爆,30001,35318,monster_head_10+monster_head_wangling,NULL,1.0,0.5,0,1,2,0,-1,1,-1,63,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210000,210001,210002,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35319,monster_name_35319,死亡之眼,头领,法攻,30001,35319,monster_head_10+monster_head_wangling,NULL,1.0,0.5,0,1,2,0,-1,1,-1,32,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210000,210001,210002,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35320,monster_name_35320,魔能机甲,头领,血坦,30004,35320,monster_head_10+monster_head_famuji,NULL,1.0,1.0,0,1,2,0,-1,1,-1,35,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210030,210033,210036,210042,210045,-1,-1,-1,-1,-1,"","","","","","","",""
35321,monster_name_35321,邪能火炮,头领,物爆,30002,35321,monster_head_10+monster_head_aofashi,NULL,1.0,0.5,0,1,2,0,-1,1,-1,38,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210011,210012,210010,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35322,monster_name_35322,天罚猎犬,头领,防坦,30031,35322,monster_head_10+monster_head_xuequan,NULL,1.0,0.5,0,1,2,0,-1,1,-1,35,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210310,-1,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35323,monster_name_35323,虚空恐魔,头领,法坦,30150,35323,monster_head_10+monster_head_ruanniguai,NULL,1.0,0.5,0,1,2,0,-1,1,-1,36,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210910,210911,210912,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35324,monster_name_35324,泰坦,大头领,血坦,30021,35324,monster_head_10+monster_head_jiasairuila,NULL,1.0,1.0,0,1,2,0,-1,1,-1,58,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210210,210211,210210,210213,210214,-1,-1,-1,-1,-1,"","","","","","","",""
35401,monster_name_35401,暮光蛮兵,小怪,物攻,30212,35401,monster_head_10+monster_head_kulou,NULL,1.0,0.5,0,1,0,0,-1,1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,211392,211393,211394,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35402,monster_name_35402,熔岩甲虫,小怪,法攻,30248,35402,monster_head_60+monster_head_shengjiachong,NULL,1.0,0.5,0,1,0,0,-1,1,-1,0,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,211020,211021,211022,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35403,monster_name_35403,无面者爪牙,小怪,物攻,30038,35403,monster_head_10+monster_head_shuijingzhiya,NULL,1.0,0.5,0,1,0,0,-1,1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210380,210381,210382,210383,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35404,monster_name_35404,暮光战士,小怪,物攻,30024,35404,monster_head_10+monster_head_zhihuiguan,NULL,1.0,0.5,0,1,0,0,-1,1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210240,210241,210242,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35405,monster_name_35405,腐蚀信徒,小怪,物攻,30130,35405,monster_head_10+monster_head_tiequannanshi,NULL,1.0,1.0,0,1,0,0,-1,1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210700,210701,210703,210704,210705,-1,-1,-1,-1,-1,"","","","","","","",""
35406,monster_name_35406,暮光哨卫,小怪,法攻,30136,35406,monster_head_10+monster_head_aofashi,NULL,1.0,0.5,0,1,0,0,-1,1,-1,0,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210760,210761,210762,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35407,monster_name_35407,暮光武士,小怪,物攻,30126,35407,monster_head_10+monster_head_wangling,NULL,1.0,0.5,0,1,0,0,-1,1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210070,210071,210079,210073,210085,210086,-1,-1,-1,-1,"","","","","","","",""
35411,monster_name_35411,暗影领主,BOSS,法防,30032,35411,monster_head_10+monster_head_hanbingwangzi,NULL,1.0,0.5,0,1,0,0,-1,1,-1,72,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210320,210321,210322,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35412,monster_name_35412,元素火焰勋爵,BOSS,血,30151,35412,monster_head_20+monster_head_huoyuansu,NULL,1.0,0.5,0,1,0,0,-1,1,-1,74,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210920,210921,210922,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35413,monster_name_35413,无面守护者,BOSS,闪避,30159,35413,monster_head_10+monster_head_shuijingzhiya,NULL,1.0,0.5,0,1,0,0,-1,1,-1,75,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210970,210971,210972,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35414,monster_name_35414,暗影骑士,BOSS,物防,30140,35414,monster_head_10+monster_head_pisasi,NULL,1.0,0.5,0,1,0,0,-1,1,-1,73,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210800,210801,210802,210803,210804,-1,-1,-1,-1,-1,"","","","","","","",""
35415,monster_name_35415,暗红血脉纵火者,BOSS,物/法防,30027,35415,monster_head_10+monster_head_aofashi,NULL,1.0,0.5,0,1,0,0,-1,1,-1,76,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210270,210271,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35601,monster_name_35601,血色骑兵,人类+男+单手锤,物攻,30034,35601,monster_head_10+monster_head_xuanfengnan,NULL,1.0,0.5,0,1,1,0,-1,1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210340,211752,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","","","",""
35602,monster_name_35602,红衣信使,人类+女+单手锤,物攻,30026,35602,monster_head_10+monster_head_mogelaien,NULL,1.0,0.5,0,1,1,0,-1,1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,4000,-1,-1,210260,210261,210262,211752,-1,-1,-1,-1,-1,-1,"","","","","","","",""
